workload,parlay_threads,round,work,frontier,next,consolidate_ms,frontier_ms,semisort_ms,keyed_ms,group_by_ms,per_group_ms
cube_d5_k105,64,2,776000,776000,156250,21.012,5.608,13.420,0.000,3.923,1.393
cube_d5_k105,64,3,156250,156250,31250,4.898,1.666,2.721,0.000,0.815,0.415
cube_d5_k105,64,4,31250,31250,6250,1.061,0.344,3.801,0.000,3.282,0.150
cube_d5_k105,64,5,6250,6250,1250,0.861,0.288,0.727,0.000,0.468,0.048
cube_d5_k105,64,6,1250,1250,250,0.224,0.073,0.242,0.000,0.127,0.036
cube_d5_k105,64,7,250,250,50,0.092,0.042,0.090,0.000,0.037,0.023
cube_d5_k105,64,8,50,50,10,0.035,0.011,0.031,0.000,0.012,0.005
cube_d5_k105,64,9,10,10,2,0.017,0.004,0.011,0.000,0.007,0.001
cube_d5_k105,64,10,2,0,0,0.004,0.002,0.000,,,
cube_d5_k105,64,0,210,6945750,2315250,0.944,1.586,75.097,0.000,30.579,14.064
cube_d5_k105,64,1,2315250,2315250,776000,48.036,13.881,31.076,0.000,9.030,4.729
cube_d5_k105,64,2,776000,776000,156250,20.299,5.521,10.463,0.000,3.155,1.440
cube_d5_k105,64,3,156250,156250,31250,4.775,1.636,2.594,0.000,0.865,0.371
cube_d5_k105,64,4,31250,31250,6250,0.990,0.337,3.765,0.000,3.253,0.129
cube_d5_k105,64,5,6250,6250,1250,0.792,0.288,0.713,0.000,0.445,0.055
cube_d5_k105,64,6,1250,1250,250,0.205,0.072,0.225,0.000,0.115,0.030
cube_d5_k105,64,7,250,250,50,0.079,0.036,0.102,0.000,0.053,0.018
cube_d5_k105,64,8,50,50,10,0.042,0.011,0.033,0.000,0.012,0.008
cube_d5_k105,64,9,10,10,2,0.018,0.004,0.011,0.000,0.007,0.001
cube_d5_k105,64,10,2,0,0,0.004,0.002,0.000,,,
cube_d5_k105,64,0,210,6945750,2315250,0.923,1.541,74.886,0.000,30.635,14.198
cube_d5_k105,64,1,2315250,2315250,776000,54.936,16.707,37.150,0.000,14.806,4.836
cube_d5_k105,64,2,776000,776000,156250,22.107,5.520,11.204,0.000,3.789,1.471
cube_d5_k105,64,3,156250,156250,31250,4.818,1.641,2.918,0.000,0.819,0.394
cube_d5_k105,64,4,31250,31250,6250,1.101,0.352,3.967,0.000,3.245,0.341
cube_d5_k105,64,5,6250,6250,1250,0.862,0.273,0.703,0.000,0.436,0.051
cube_d5_k105,64,6,1250,1250,250,0.205,0.073,0.241,0.000,0.127,0.040
cube_d5_k105,64,7,250,250,50,0.083,0.037,0.079,0.000,0.035,0.017
cube_d5_k105,64,8,50,50,10,0.037,0.011,0.029,0.000,0.012,0.005
cube_d5_k105,64,9,10,10,2,0.017,0.004,0.011,0.000,0.007,0.001
cube_d5_k105,64,10,2,0,0,0.004,0.001,0.000,,,
cube_d5_k105,64,0,210,6945750,2315250,3.470,4.895,79.524,0.000,33.050,14.837
cube_d5_k105,64,1,2315250,2315250,776000,63.666,15.143,32.294,0.000,9.266,4.974
cube_d5_k105,64,2,776000,776000,156250,21.267,5.468,10.395,0.000,2.951,1.422
cube_d5_k105,64,3,156250,156250,31250,4.870,1.679,2.748,0.000,0.896,0.405
cube_d5_k105,64,4,31250,31250,6250,1.062,0.381,3.941,0.000,3.404,0.158
cube_d5_k105,64,5,6250,6250,1250,0.857,0.283,0.703,0.000,0.438,0.048
cube_d5_k105,64,6,1250,1250,250,0.214,0.077,0.233,0.000,0.132,0.027
cube_d5_k105,64,7,250,250,50,0.066,0.036,0.080,0.000,0.032,0.019
cube_d5_k105,64,8,50,50,10,0.041,0.012,0.038,0.000,0.012,0.013
cube_d5_k105,64,9,10,10,2,0.017,0.003,0.011,0.000,0.007,0.001
cube_d5_k105,64,10,2,0,0,0.004,0.001,0.000,,,
cube_d5_k105,128,0,210,6945750,2315250,3.478,4.397,79.311,0.000,47.990,10.180
cube_d5_k105,128,1,2315250,2315250,776000,31.107,9.648,26.530,0.000,10.310,3.685
cube_d5_k105,128,2,776000,776000,156250,14.197,4.311,9.693,0.000,2.977,0.980
cube_d5_k105,128,3,156250,156250,31250,3.785,1.712,2.113,0.000,0.720,0.310
cube_d5_k105,128,4,31250,31250,6250,0.947,0.346,4.064,0.000,3.508,0.182
cube_d5_k105,128,5,6250,6250,1250,0.973,0.288,0.713,0.000,0.444,0.061
cube_d5_k105,128,6,1250,1250,250,0.150,0.079,0.243,0.000,0.116,0.045
cube_d5_k105,128,7,250,250,50,0.091,0.037,0.112,0.000,0.034,0.039
cube_d5_k105,128,8,50,50,10,0.048,0.020,0.027,0.000,0.011,0.005
cube_d5_k105,128,9,10,10,2,0.015,0.004,0.011,0.000,0.007,0.001
cube_d5_k105,128,10,2,0,0,0.005,0.001,0.000,,,
cube_d5_k105,128,0,210,6945750,2315250,0.822,1.407,50.201,0.000,22.010,9.914
cube_d5_k105,128,1,2315250,2315250,776000,31.452,9.587,23.805,0.000,6.666,3.186
cube_d5_k105,128,2,776000,776000,156250,15.224,4.156,8.608,0.000,2.798,1.006
cube_d5_k105,128,3,156250,156250,31250,3.767,1.596,2.200,0.000,0.733,0.297
cube_d5_k105,128,4,31250,31250,6250,0.929,0.343,4.167,0.000,3.657,0.144
cube_d5_k105,128,5,6250,6250,1250,1.120,0.279,0.723,0.000,0.441,0.057
cube_d5_k105,128,6,1250,1250,250,0.176,0.080,0.271,0.000,0.134,0.056
cube_d5_k105,128,7,250,250,50,0.110,0.061,0.123,0.000,0.035,0.030
cube_d5_k105,128,8,50,50,10,0.049,0.017,0.030,0.000,0.012,0.005
cube_d5_k105,128,9,10,10,2,0.014,0.004,0.010,0.000,0.006,0.001
cube_d5_k105,128,10,2,0,0,0.004,0.001,0.000,,,
cube_d5_k105,128,0,210,6945750,2315250,0.797,1.545,48.662,0.000,20.924,9.257
cube_d5_k105,128,1,2315250,2315250,776000,39.464,9.790,22.423,0.000,6.577,3.209
cube_d5_k105,128,2,776000,776000,156250,18.563,4.277,16.812,0.000,4.075,0.959
cube_d5_k105,128,3,156250,156250,31250,3.856,1.620,2.290,0.000,0.776,0.298
cube_d5_k105,128,4,31250,31250,6250,0.847,0.357,3.779,0.000,3.296,0.109
cube_d5_k105,128,5,6250,6250,1250,1.029,0.280,0.704,0.000,0.435,0.053
cube_d5_k105,128,6,1250,1250,250,0.247,0.079,0.245,0.000,0.125,0.044
cube_d5_k105,128,7,250,250,50,0.094,0.036,0.092,0.000,0.039,0.016
cube_d5_k105,128,8,50,50,10,0.033,0.011,0.044,0.000,0.014,0.013
cube_d5_k105,128,9,10,10,2,0.014,0.004,0.012,0.000,0.007,0.001
cube_d5_k105,128,10,2,0,0,0.005,0.002,0.000,,,
cube_d5_k105,128,0,210,6945750,2315250,0.817,1.381,49.499,0.000,20.329,9.246
cube_d5_k105,128,1,2315250,2315250,776000,34.412,10.050,21.675,0.000,6.567,3.211
cube_d5_k105,128,2,776000,776000,156250,16.098,4.398,7.815,0.000,2.263,0.987
cube_d5_k105,128,3,156250,156250,31250,3.880,1.556,2.169,0.000,0.688,0.358
cube_d5_k105,128,4,31250,31250,6250,0.895,0.337,3.764,0.000,3.293,0.117
cube_d5_k105,128,5,6250,6250,1250,1.038,0.288,0.712,0.000,0.445,0.051
cube_d5_k105,128,6,1250,1250,250,0.208,0.077,0.244,0.000,0.140,0.029
cube_d5_k105,128,7,250,250,50,0.097,0.036,0.087,0.000,0.036,0.021
cube_d5_k105,128,8,50,50,10,0.031,0.011,0.033,0.000,0.013,0.005
cube_d5_k105,128,9,10,10,2,0.015,0.004,0.010,0.000,0.006,0.001
cube_d5_k105,128,10,2,0,0,0.004,0.001,0.000,,,
cube_d5_k105,128,0,210,6945750,2315250,0.849,1.336,49.048,0.000,20.710,9.165
cube_d5_k105,128,1,2315250,2315250,776000,36.006,10.416,21.735,0.000,6.675,3.250
cube_d5_k105,128,2,776000,776000,156250,16.717,4.375,7.812,0.000,2.254,0.991
cube_d5_k105,128,3,156250,156250,31250,3.862,1.551,2.117,0.000,0.742,0.302
cube_d5_k105,128,4,31250,31250,6250,0.910,0.369,4.135,0.000,3.612,0.190
cube_d5_k105,128,5,6250,6250,1250,1.041,0.287,0.728,0.000,0.448,0.066
cube_d5_k105,128,6,1250,1250,250,0.253,0.078,0.275,0.000,0.140,0.048
cube_d5_k105,128,7,250,250,50,0.109,0.041,0.093,0.000,0.034,0.016
cube_d5_k105,128,8,50,50,10,0.044,0.012,0.049,0.000,0.013,0.017
cube_d5_k105,128,9,10,10,2,0.022,0.004,0.010,0.000,0.006,0.001
cube_d5_k105,128,10,2,0,0,0.004,0.001,0.000,,,
cube_d5_k105,128,0,210,6945750,2315250,0.827,1.395,65.453,0.000,25.943,9.348
cube_d5_k105,128,1,2315250,2315250,776000,35.832,10.258,39.165,0.000,11.772,3.268
cube_d5_k105,128,2,776000,776000,156250,19.163,4.370,12.180,0.000,3.704,1.033
cube_d5_k105,128,3,156250,156250,31250,3.914,1.717,2.635,0.000,0.766,0.623
cube_d5_k105,128,4,31250,31250,6250,1.000,0.330,3.861,0.000,3.285,0.227
cube_d5_k105,128,5,6250,6250,1250,0.771,0.253,0.694,0.000,0.460,0.055
cube_d5_k105,128,6,1250,1250,250,0.212,0.074,0.237,0.000,0.116,0.045
cube_d5_k105,128,7,250,250,50,0.115,0.044,0.083,0.000,0.028,0.015
cube_d5_k105,128,8,50,50,10,0.041,0.009,0.028,0.000,0.010,0.003
cube_d5_k105,128,9,10,10,2,0.016,0.003,0.007,0.000,0.004,0.001
cube_d5_k105,128,10,2,0,0,0.003,0.001,0.000,,,
cube_d5_k105,144,0,210,6945750,2315250,4.245,4.435,82.526,0.000,52.039,10.273
cube_d5_k105,144,1,2315250,2315250,776000,29.875,9.175,25.884,0.000,10.435,3.534
cube_d5_k105,144,2,776000,776000,156250,13.582,4.149,9.271,0.000,2.983,0.901
cube_d5_k105,144,3,156250,156250,31250,3.619,1.532,2.118,0.000,0.708,0.295
cube_d5_k105,144,4,31250,31250,6250,0.869,0.349,3.852,0.000,3.371,0.122
cube_d5_k105,144,5,6250,6250,1250,1.020,0.277,0.715,0.000,0.433,0.067
cube_d5_k105,144,6,1250,1250,250,0.156,0.081,0.275,0.000,0.148,0.037
cube_d5_k105,144,7,250,250,50,0.104,0.046,0.108,0.000,0.041,0.031
cube_d5_k105,144,8,50,50,10,0.034,0.012,0.033,0.001,0.012,0.006
cube_d5_k105,144,9,10,10,2,0.015,0.004,0.011,0.000,0.007,0.001
cube_d5_k105,144,10,2,0,0,0.004,0.001,0.000,,,
cube_d5_k105,144,0,210,6945750,2315250,0.814,1.366,49.147,0.000,21.064,8.914
cube_d5_k105,144,1,2315250,2315250,776000,29.105,9.079,21.411,0.000,6.331,2.957
cube_d5_k105,144,2,776000,776000,156250,14.953,4.068,8.093,0.000,2.767,0.900
cube_d5_k105,144,3,156250,156250,31250,3.699,1.561,2.173,0.000,0.756,0.316
cube_d5_k105,144,4,31250,31250,6250,0.898,0.349,3.914,0.000,3.367,0.196
cube_d5_k105,144,5,6250,6250,1250,1.063,0.281,0.706,0.000,0.434,0.053
cube_d5_k105,144,6,1250,1250,250,0.257,0.085,0.275,0.000,0.132,0.034
cube_d5_k105,144,7,250,250,50,0.113,0.044,0.091,0.000,0.037,0.019
cube_d5_k105,144,8,50,50,10,0.039,0.011,0.039,0.000,0.013,0.010
cube_d5_k105,144,9,10,10,2,0.015,0.004,0.012,0.000,0.007,0.001
cube_d5_k105,144,10,2,0,0,0.005,0.002,0.000,,,
cube_d5_k105,144,0,210,6945750,2315250,0.849,1.822,49.631,0.000,23.173,8.607
cube_d5_k105,144,1,2315250,2315250,776000,40.260,9.557,24.402,0.000,6.653,2.934
cube_d5_k105,144,2,776000,776000,156250,17.418,4.077,24.051,0.000,4.629,0.911
cube_d5_k105,144,3,156250,156250,31250,3.714,1.494,2.183,0.000,0.747,0.316
cube_d5_k105,144,4,31250,31250,6250,0.886,0.373,4.087,0.000,3.335,0.392
cube_d5_k105,144,5,6250,6250,1250,1.085,0.294,0.712,0.000,0.446,0.054
cube_d5_k105,144,6,1250,1250,250,0.240,0.082,0.247,0.000,0.126,0.040
cube_d5_k105,144,7,250,250,50,0.120,0.069,0.127,0.000,0.041,0.025
cube_d5_k105,144,8,50,50,10,0.046,0.015,0.039,0.000,0.012,0.009
cube_d5_k105,144,9,10,10,2,0.016,0.004,0.011,0.000,0.007,0.001
cube_d5_k105,144,10,2,0,0,0.005,0.001,0.000,,,
cube_d5_k105,144,0,210,6945750,2315250,0.770,1.371,47.848,0.000,21.347,8.683
cube_d5_k105,144,1,2315250,2315250,776000,33.757,9.735,21.628,0.000,6.394,2.994
cube_d5_k105,144,2,776000,776000,156250,15.447,4.669,8.347,0.000,2.300,0.903
cube_d5_k105,144,3,156250,156250,31250,3.757,1.483,2.239,0.000,0.759,0.299
cube_d5_k105,144,4,31250,31250,6250,0.937,0.358,3.913,0.000,3.430,0.123
cube_d5_k105,144,5,6250,6250,1250,1.066,0.295,0.729,0.000,0.465,0.053
cube_d5_k105,144,6,1250,1250,250,0.244,0.087,0.276,0.000,0.144,0.031
cube_d5_k105,144,7,250,250,50,0.095,0.053,0.094,0.000,0.036,0.026
cube_d5_k105,144,8,50,50,10,0.044,0.012,0.042,0.000,0.015,0.012
cube_d5_k105,144,9,10,10,2,0.018,0.004,0.011,0.000,0.007,0.001
cube_d5_k105,144,10,2,0,0,0.005,0.001,0.000,,,
cube_d5_k105,144,0,210,6945750,2315250,0.839,1.394,47.658,0.000,21.300,8.652
cube_d5_k105,144,1,2315250,2315250,776000,32.611,9.512,21.814,0.000,6.488,2.978
cube_d5_k105,144,2,776000,776000,156250,15.483,4.322,7.604,0.000,2.267,0.896
cube_d5_k105,144,3,156250,156250,31250,3.890,1.511,2.148,0.000,0.691,0.314
cube_d5_k105,144,4,31250,31250,6250,0.853,0.338,3.978,0.000,3.391,0.177
cube_d5_k105,144,5,6250,6250,1250,1.031,0.283,0.720,0.000,0.450,0.062
cube_d5_k105,144,6,1250,1250,250,0.254,0.083,0.240,0.000,0.136,0.029
